name,type,value,date
纳尔逊,Andriod,17443,2018-12-24
黎赛留,Andriod,16731,2018-12-24
贝尔法斯特,Andriod,15764,2018-12-24
提尔比茨,iOS,15727,2018-12-24
罗德尼,iOS,15479,2018-12-24
突击者,Andriod,15078,2018-12-24
大青花鱼,iOS,14152,2018-12-24
阿拉斯加,iOS,12494,2018-12-24
维内托,iOS,9937,2018-12-24
埃塞克斯,Andriod,26145,2018-12-25
胡德,Andriod,26027,2018-12-25
俾斯麦,Andriod,25395,2018-12-25
昆西,Andriod,22087,2018-12-25
列克星敦,iOS,20966,2018-12-25
皇家方舟,iOS,20273,2018-12-25
声望,Andriod,19779,2018-12-25
欧根亲王,iOS,19461,2018-12-25
空想,Andriod,18829,2018-12-25
萨拉托加,Andriod,18615,2018-12-25
海伦娜,Andriod,18138,2018-12-25
长春,Andriod,17540,2018-12-25
纳尔逊,Andriod,17450,2018-12-25
黎赛留,Andriod,16731,2018-12-25
贝尔法斯特,Andriod,15764,2018-12-25
提尔比茨,iOS,15738,2018-12-25
罗德尼,iOS,15500,2018-12-25
突击者,Andriod,15155,2018-12-25
大青花鱼,iOS,14152,2018-12-25
阿拉斯加,iOS,12522,2018-12-25
维内托,iOS,9937,2018-12-25
埃塞克斯,Andriod,26165,2018-12-26
胡德,Andriod,26027,2018-12-26
俾斯麦,Andriod,25395,2018-12-26
昆西,Andriod,22114,2018-12-26
列克星敦,iOS,20969,2018-12-26
皇家方舟,iOS,20283,2018-12-26
声望,Andriod,19779,2018-12-26
欧根亲王,iOS,19465,2018-12-26
空想,Andriod,18865,2018-12-26
萨拉托加,Andriod,18641,2018-12-26
海伦娜,Andriod,18138,2018-12-26
长春,Andriod,17563,2018-12-26
纳尔逊,Andriod,17456,2018-12-26
黎赛留,Andriod,16737,2018-12-26
贝尔法斯特,Andriod,15764,2018-12-26
提尔比茨,iOS,15758,2018-12-26
罗德尼,iOS,15543,2018-12-26
突击者,Andriod,15156,2018-12-26
大青花鱼,iOS,14154,2018-12-26
阿拉斯加,iOS,12538,2018-12-26
维内托,iOS,9937,2018-12-26
埃塞克斯,Andriod,26213,2018-12-27
胡德,Andriod,26027,2018-12-27
俾斯麦,Andriod,25395,2018-12-27
昆西,Andriod,22129,2018-12-27
列克星敦,iOS,20977,2018-12-27
皇家方舟,iOS,20333,2018-12-27
声望,Andriod,19779,2018-12-27
欧根亲王,iOS,19471,2018-12-27
空想,Andriod,18873,2018-12-27
萨拉托加,Andriod,18641,2018-12-27
海伦娜,Andriod,18181,2018-12-27
长春,Andriod,17577,2018-12-27
纳尔逊,Andriod,17462,2018-12-27
黎赛留,Andriod,16742,2018-12-27
贝尔法斯特,Andriod,15836,2018-12-27
提尔比茨,iOS,15772,2018-12-27
罗德尼,iOS,15564,2018-12-27
突击者,Andriod,15156,2018-12-27
大青花鱼,iOS,14154,2018-12-27
阿拉斯加,iOS,12587,2018-12-27
维内托,iOS,9937,2018-12-27
埃塞克斯,Andriod,26227,2018-12-28
胡德,Andriod,26027,2018-12-28
俾斯麦,Andriod,25492,2018-12-28
昆西,Andriod,22143,2018-12-28
列克星敦,iOS,20992,2018-12-28
皇家方舟,iOS,20336,2018-12-28
声望,Andriod,19779,2018-12-28
欧根亲王,iOS,19475,2018-12-28
空想,Andriod,18875,2018-12-28
萨拉托加,Andriod,18641,2018-12-28
海伦娜,Andriod,18220,2018-12-28
长春,Andriod,17598,2018-12-28
纳尔逊,Andriod,17469,2018-12-28
黎赛留,Andriod,16748,2018-12-28
贝尔法斯特,Andriod,15837,2018-12-28
提尔比茨,iOS,15783,2018-12-28
罗德尼,iOS,15564,2018-12-28
突击者,Andriod,15156,2018-12-28
大青花鱼,iOS,14154,2018-12-28
阿拉斯加,iOS,12612,2018-12-28
维内托,iOS,9981,2018-12-28
埃塞克斯,Andriod,26276,2018-12-29
胡德,Andriod,26027,2018-12-29
俾斯麦,Andriod,25538,2018-12-29
昆西,Andriod,22166,2018-12-29
列克星敦,iOS,21002,2018-12-29
皇家方舟,iOS,20340,2018-12-29
声望,Andriod,19819,2018-12-29
欧根亲王,iOS,19483,2018-12-29
空想,Andriod,18895,2018-12-29
萨拉托加,Andriod,18641,2018-12-29
海伦娜,Andriod,18221,2018-12-29
长春,Andriod,17625,2018-12-29
纳尔逊,Andriod,17475,2018-12-29
黎赛留,Andriod,16753,2018-12-29
贝尔法斯特,Andriod,15838,2018-12-29
提尔比茨,iOS,15794,2018-12-29
罗德尼,iOS,15576,2018-12-29
突击者,Andriod,15156,2018-12-29
大青花鱼,iOS,14154,2018-12-29
阿拉斯加,iOS,12618,2018-12-29
维内托,iOS,9983,2018-12-29
埃塞克斯,Andriod,26278,2018-12-30
胡德,Andriod,26064,2018-12-30
俾斯麦,Andriod,25538,2018-12-30
昆西,Andriod,22179,2018-12-30
列克星敦,iOS,21002,2018-12-30
皇家方舟,iOS,20349,2018-12-30
声望,Andriod,19819,2018-12-30
欧根亲王,iOS,19608,2018-12-30
空想,Andriod,18941,2018-12-30
萨拉托加,Andriod,18641,2018-12-30
海伦娜,Andriod,18221,2018-12-30
长春,Andriod,17639,2018-12-30
纳尔逊,Andriod,17513,2018-12-30
黎赛留,Andriod,16861,2018-12-30
贝尔法斯特,Andriod,15863,2018-12-30
提尔比茨,iOS,15794,2018-12-30
罗德尼,iOS,15576,2018-12-30
突击者,Andriod,15156,2018-12-30
大青花鱼,iOS,14154,2018-12-30
阿拉斯加,iOS,12619,2018-12-30
维内托,iOS,9983,2018-12-30
埃塞克斯,Andriod,23386,2018-12-31
胡德,Andriod,22806,2018-12-31
俾斯麦,Andriod,21557,2018-12-31
皇家方舟,iOS,20352,2018-12-31
昆西,Andriod,19697,2018-12-31
列克星敦,iOS,17772,2018-12-31
声望,Andriod,17153,2018-12-31
欧根亲王,iOS,16731,2018-12-31
空想,Andriod,16717,2018-12-31
萨拉托加,Andriod,16122,2018-12-31
提尔比茨,iOS,15838,2018-12-31
海伦娜,Andriod,15655,2018-12-31
罗德尼,iOS,15588,2018-12-31
纳尔逊,Andriod,14725,2018-12-31
大青花鱼,iOS,14154,2018-12-31
黎赛留,Andriod,14084,2018-12-31
长春,Andriod,13971,2018-12-31
贝尔法斯特,Andriod,13122,2018-12-31
阿拉斯加,iOS,12619,2018-12-31
突击者,Andriod,12241,2018-12-31
维内托,iOS,9983,2018-12-31
胡德,Andriod,24588,2019-01-01
埃塞克斯,Andriod,24361,2019-01-01
俾斯麦,Andriod,23040,2019-01-01
昆西,Andriod,20973,2019-01-01
列克星敦,iOS,19746,2019-01-01
皇家方舟,iOS,18899,2019-01-01
声望,Andriod,18652,2019-01-01
欧根亲王,iOS,17590,2019-01-01
空想,Andriod,17512,2019-01-01
萨拉托加,Andriod,17136,2019-01-01
海伦娜,Andriod,16560,2019-01-01
纳尔逊,Andriod,15904,2019-01-01
黎赛留,Andriod,15124,2019-01-01
长春,Andriod,14715,2019-01-01
罗德尼,iOS,14637,2019-01-01
提尔比茨,iOS,14301,2019-01-01
贝尔法斯特,Andriod,14197,2019-01-01
突击者,Andriod,13801,2019-01-01
大青花鱼,iOS,12547,2019-01-01
阿拉斯加,iOS,10931,2019-01-01
维内托,iOS,8963,2019-01-01
