name,type,value,date
海伦娜的娜,海伦娜,49019,2018-09-20
赤髮の白雪姬,空想,48296,2018-09-20
谯笪雪晴,昆西,47439,2018-09-20
仓鲲娃,皇家方舟,70052,2018-09-21
辛西娅·玛格丽特,俾斯麦,66052,2018-09-21
里脊肉真好吃,胡德,61130,2018-09-21
夜月风云雷光,埃塞克斯,61017,2018-09-21
琉璃,胡德,60940,2018-09-21
啾啾南小鸟,俾斯麦,60822,2018-09-21
哈里斯梦娜,胡德,59882,2018-09-21
东方辉晔,黎赛留,56424,2018-09-21
alon,声望,52431,2018-09-21
银弹,皇家方舟,52093,2018-09-21
凉薄已倾城,纳尔逊,51370,2018-09-21
T.K,胡德,50953,2018-09-21
Detianyouxi,纳尔逊,50524,2018-09-21
大西洋的海风,黎赛留,50502,2018-09-21
水之证,欧根亲王,49746,2018-09-21
休比,列克星敦,49622,2018-09-21
なんちゃん,胡德,49506,2018-09-21
海伦娜的娜,海伦娜,49019,2018-09-21
赤髮の白雪姬,空想,48301,2018-09-21
谯笪雪晴,昆西,47439,2018-09-21
仓鲲娃,皇家方舟,70052,2018-09-22
辛西娅·玛格丽特,俾斯麦,66079,2018-09-22
里脊肉真好吃,胡德,61134,2018-09-22
琉璃,胡德,61062,2018-09-22
夜月风云雷光,埃塞克斯,61042,2018-09-22
啾啾南小鸟,俾斯麦,60822,2018-09-22
哈里斯梦娜,胡德,59909,2018-09-22
东方辉晔,黎赛留,56527,2018-09-22
alon,声望,52431,2018-09-22
银弹,皇家方舟,52103,2018-09-22
凉薄已倾城,纳尔逊,51396,2018-09-22
T.K,胡德,50955,2018-09-22
Detianyouxi,纳尔逊,50558,2018-09-22
大西洋的海风,黎赛留,50510,2018-09-22
水之证,欧根亲王,49768,2018-09-22
休比,列克星敦,49622,2018-09-22
なんちゃん,胡德,49554,2018-09-22
海伦娜的娜,海伦娜,49019,2018-09-22
赤髮の白雪姬,空想,48305,2018-09-22
谯笪雪晴,昆西,47569,2018-09-22
仓鲲娃,皇家方舟,70052,2018-09-23
辛西娅·玛格丽特,俾斯麦,66079,2018-09-23
琉璃,胡德,61194,2018-09-23
里脊肉真好吃,胡德,61142,2018-09-23
夜月风云雷光,埃塞克斯,61134,2018-09-23
啾啾南小鸟,俾斯麦,60917,2018-09-23
哈里斯梦娜,胡德,59909,2018-09-23
东方辉晔,黎赛留,56631,2018-09-23
alon,声望,52431,2018-09-23
银弹,皇家方舟,52111,2018-09-23
凉薄已倾城,纳尔逊,51520,2018-09-23
T.K,胡德,51037,2018-09-23
Detianyouxi,纳尔逊,50558,2018-09-23
大西洋的海风,黎赛留,50524,2018-09-23
水之证,欧根亲王,49783,2018-09-23
なんちゃん,胡德,49758,2018-09-23
休比,列克星敦,49637,2018-09-23
海伦娜的娜,海伦娜,49019,2018-09-23
赤髮の白雪姬,空想,48305,2018-09-23
谯笪雪晴,昆西,47569,2018-09-23
仓鲲娃,皇家方舟,70052,2018-09-24
辛西娅·玛格丽特,俾斯麦,66077,2018-09-24
琉璃,胡德,61326,2018-09-24
夜月风云雷光,埃塞克斯,61258,2018-09-24
里脊肉真好吃,胡德,61149,2018-09-24
啾啾南小鸟,俾斯麦,61009,2018-09-24
哈里斯梦娜,胡德,59909,2018-09-24
东方辉晔,黎赛留,56725,2018-09-24
alon,声望,52431,2018-09-24
银弹,皇家方舟,52114,2018-09-24
凉薄已倾城,纳尔逊,51593,2018-09-24
T.K,胡德,51037,2018-09-24
大西洋的海风,黎赛留,50631,2018-09-24
Detianyouxi,纳尔逊,50558,2018-09-24
なんちゃん,胡德,50014,2018-09-24
水之证,欧根亲王,49783,2018-09-24
休比,列克星敦,49780,2018-09-24
海伦娜的娜,海伦娜,49020,2018-09-24
赤髮の白雪姬,空想,48316,2018-09-24
谯笪雪晴,昆西,47569,2018-09-24
仓鲲娃,皇家方舟,70052,2018-09-25
辛西娅·玛格丽特,俾斯麦,66077,2018-09-25
琉璃,胡德,61459,2018-09-25
夜月风云雷光,埃塞克斯,61386,2018-09-25
里脊肉真好吃,胡德,61151,2018-09-25
啾啾南小鸟,俾斯麦,61009,2018-09-25
哈里斯梦娜,胡德,59909,2018-09-25
东方辉晔,黎赛留,56766,2018-09-25
alon,声望,52431,2018-09-25
银弹,皇家方舟,52136,2018-09-25
凉薄已倾城,纳尔逊,51620,2018-09-25
T.K,胡德,51316,2018-09-25
Detianyouxi,纳尔逊,50670,2018-09-25
大西洋的海风,黎赛留,50631,2018-09-25
なんちゃん,胡德,50186,2018-09-25
休比,列克星敦,49899,2018-09-25
水之证,欧根亲王,49783,2018-09-25
海伦娜的娜,海伦娜,49023,2018-09-25
赤髮の白雪姬,空想,48319,2018-09-25
游戏杂糖,大青花鱼,47664,2018-09-25
仓鲲娃,皇家方舟,70052,2018-09-26
辛西娅·玛格丽特,俾斯麦,66077,2018-09-26
琉璃,胡德,61591,2018-09-26
夜月风云雷光,埃塞克斯,61515,2018-09-26
里脊肉真好吃,胡德,61153,2018-09-26
啾啾南小鸟,俾斯麦,61071,2018-09-26
哈里斯梦娜,胡德,60178,2018-09-26
东方辉晔,黎赛留,56845,2018-09-26
alon,声望,52431,2018-09-26
银弹,皇家方舟,52221,2018-09-26
凉薄已倾城,纳尔逊,51648,2018-09-26
T.K,胡德,51316,2018-09-26
Detianyouxi,纳尔逊,50783,2018-09-26
大西洋的海风,黎赛留,50631,2018-09-26
なんちゃん,胡德,50328,2018-09-26
休比,列克星敦,50018,2018-09-26
水之证,欧根亲王,49783,2018-09-26
海伦娜的娜,海伦娜,49025,2018-09-26
赤髮の白雪姬,空想,48319,2018-09-26
游戏杂糖,大青花鱼,47702,2018-09-26
仓鲲娃,皇家方舟,70052,2018-09-27
辛西娅·玛格丽特,俾斯麦,66077,2018-09-27
琉璃,胡德,61722,2018-09-27
夜月风云雷光,埃塞克斯,61609,2018-09-27
里脊肉真好吃,胡德,61155,2018-09-27
啾啾南小鸟,俾斯麦,61117,2018-09-27
哈里斯梦娜,胡德,60278,2018-09-27
东方辉晔,黎赛留,56845,2018-09-27
alon,声望,52431,2018-09-27
银弹,皇家方舟,52346,2018-09-27
凉薄已倾城,纳尔逊,51669,2018-09-27
T.K,胡德,51316,2018-09-27
Detianyouxi,纳尔逊,50813,2018-09-27
大西洋的海风,黎赛留,50668,2018-09-27
なんちゃん,胡德,50442,2018-09-27
休比,列克星敦,50136,2018-09-27
水之证,欧根亲王,49783,2018-09-27
海伦娜的娜,海伦娜,49036,2018-09-27
赤髮の白雪姬,空想,48359,2018-09-27
游戏杂糖,大青花鱼,47772,2018-09-27
仓鲲娃,皇家方舟,70052,2018-09-28
辛西娅·玛格丽特,俾斯麦,66077,2018-09-28
琉璃,胡德,61854,2018-09-28
夜月风云雷光,埃塞克斯,61734,2018-09-28
里脊肉真好吃,胡德,61158,2018-09-28
啾啾南小鸟,俾斯麦,61117,2018-09-28
哈里斯梦娜,胡德,60348,2018-09-28
东方辉晔,黎赛留,56885,2018-09-28
银弹,皇家方舟,52469,2018-09-28
alon,声望,52431,2018-09-28
凉薄已倾城,纳尔逊,51680,2018-09-28
T.K,胡德,51316,2018-09-28
Detianyouxi,纳尔逊,50889,2018-09-28
大西洋的海风,黎赛留,50861,2018-09-28
なんちゃん,胡德,50541,2018-09-28
休比,列克星敦,50138,2018-09-28
水之证,欧根亲王,49783,2018-09-28
海伦娜的娜,海伦娜,49036,2018-09-28
赤髮の白雪姬,空想,48364,2018-09-28
游戏杂糖,大青花鱼,47785,2018-09-28
仓鲲娃,皇家方舟,70052,2018-09-29
辛西娅·玛格丽特,俾斯麦,66077,2018-09-29
琉璃,胡德,61982,2018-09-29
夜月风云雷光,埃塞克斯,61856,2018-09-29
里脊肉真好吃,胡德,61160,2018-09-29
啾啾南小鸟,俾斯麦,61117,2018-09-29
哈里斯梦娜,胡德,60348,2018-09-29
东方辉晔,黎赛留,56885,2018-09-29
银弹,皇家方舟,52597,2018-09-29
alon,声望,52431,2018-09-29
T.K,胡德,51752,2018-09-29
凉薄已倾城,纳尔逊,51705,2018-09-29
大西洋的海风,黎赛留,50954,2018-09-29
Detianyouxi,纳尔逊,50945,2018-09-29
なんちゃん,胡德,50622,2018-09-29
休比,列克星敦,50256,2018-09-29
水之证,欧根亲王,49783,2018-09-29
海伦娜的娜,海伦娜,49044,2018-09-29
赤髮の白雪姬,空想,48372,2018-09-29
游戏杂糖,大青花鱼,47865,2018-09-29
仓鲲娃,皇家方舟,70052,2018-09-30
辛西娅·玛格丽特,俾斯麦,66077,2018-09-30
琉璃,胡德,62118,2018-09-30
夜月风云雷光,埃塞克斯,61950,2018-09-30
啾啾南小鸟,俾斯麦,61335,2018-09-30
里脊肉真好吃,胡德,61162,2018-09-30
哈里斯梦娜,胡德,60459,2018-09-30
东方辉晔,黎赛留,56885,2018-09-30
银弹,皇家方舟,52641,2018-09-30
alon,声望,52431,2018-09-30
T.K,胡德,51778,2018-09-30
凉薄已倾城,纳尔逊,51752,2018-09-30
大西洋的海风,黎赛留,51045,2018-09-30
Detianyouxi,纳尔逊,50947,2018-09-30
なんちゃん,胡德,50702,2018-09-30
休比,列克星敦,50371,2018-09-30
水之证,欧根亲王,49783,2018-09-30
海伦娜的娜,海伦娜,49044,2018-09-30
赤髮の白雪姬,空想,48376,2018-09-30
游戏杂糖,大青花鱼,47903,2018-09-30
仓鲲娃,皇家方舟,70052,2018-10-01
辛西娅·玛格丽特,俾斯麦,66077,2018-10-01
琉璃,胡德,62247,2018-10-01
夜月风云雷光,埃塞克斯,62043,2018-10-01
啾啾南小鸟,俾斯麦,61335,2018-10-01
里脊肉真好吃,胡德,61164,2018-10-01
哈里斯梦娜,胡德,60459,2018-10-01
东方辉晔,黎赛留,56885,2018-10-01
银弹,皇家方舟,52658,2018-10-01
凉薄已倾城,纳尔逊,51851,2018-10-01
T.K,胡德,51778,2018-10-01
大西洋的海风,黎赛留,51169,2018-10-01
Detianyouxi,纳尔逊,50975,2018-10-01
なんちゃん,胡德,50702,2018-10-01
休比,列克星敦,50488,2018-10-01
海伦娜的娜,海伦娜,49072,2018-10-01
赤髮の白雪姬,空想,48381,2018-10-01
游戏杂糖,大青花鱼,47944,2018-10-01
斯卡雷特⑨,埃塞克斯,45946,2018-10-01
萌狼,欧根亲王,45202,2018-10-01
仓鲲娃,皇家方舟,70052,2018-10-02
辛西娅·玛格丽特,俾斯麦,66077,2018-10-02
琉璃,胡德,62378,2018-10-02
夜月风云雷光,埃塞克斯,62146,2018-10-02
啾啾南小鸟,俾斯麦,61335,2018-10-02
里脊肉真好吃,胡德,61168,2018-10-02
哈里斯梦娜,胡德,60603,2018-10-02
东方辉晔,黎赛留,56885,2018-10-02
银弹,皇家方舟,52680,2018-10-02
凉薄已倾城,纳尔逊,51953,2018-10-02
T.K,胡德,51778,2018-10-02
大西洋的海风,黎赛留,51283,2018-10-02
Detianyouxi,纳尔逊,51083,2018-10-02
なんちゃん,胡德,50851,2018-10-02
休比,列克星敦,50603,2018-10-02
水之证,欧根亲王,50414,2018-10-02
海伦娜的娜,海伦娜,49081,2018-10-02
赤髮の白雪姬,空想,48384,2018-10-02
游戏杂糖,大青花鱼,47988,2018-10-02
斯卡雷特⑨,埃塞克斯,46037,2018-10-02
仓鲲娃,皇家方舟,70052,2018-10-03
辛西娅·玛格丽特,俾斯麦,66077,2018-10-03
琉璃,胡德,62503,2018-10-03
夜月风云雷光,埃塞克斯,62250,2018-10-03
啾啾南小鸟,俾斯麦,61557,2018-10-03
里脊肉真好吃,胡德,61168,2018-10-03
哈里斯梦娜,胡德,60603,2018-10-03
东方辉晔,黎赛留,56885,2018-10-03
银弹,皇家方舟,52688,2018-10-03
凉薄已倾城,纳尔逊,52054,2018-10-03
T.K,胡德,51778,2018-10-03
大西洋的海风,黎赛留,51283,2018-10-03
Detianyouxi,纳尔逊,51121,2018-10-03
なんちゃん,胡德,50903,2018-10-03
休比,列克星敦,50716,2018-10-03
水之证,欧根亲王,50414,2018-10-03
海伦娜的娜,海伦娜,49085,2018-10-03
赤髮の白雪姬,空想,48386,2018-10-03
游戏杂糖,大青花鱼,48035,2018-10-03
斯卡雷特⑨,埃塞克斯,46134,2018-10-03
仓鲲娃,皇家方舟,70052,2018-10-04
辛西娅·玛格丽特,俾斯麦,66077,2018-10-04
琉璃,胡德,62633,2018-10-04
夜月风云雷光,埃塞克斯,62351,2018-10-04
啾啾南小鸟,俾斯麦,61675,2018-10-04
里脊肉真好吃,胡德,61173,2018-10-04
哈里斯梦娜,胡德,60810,2018-10-04
东方辉晔,黎赛留,56891,2018-10-04
银弹,皇家方舟,52691,2018-10-04
T.K,胡德,52181,2018-10-04
凉薄已倾城,纳尔逊,52069,2018-10-04
大西洋的海风,黎赛留,51555,2018-10-04
Detianyouxi,纳尔逊,51129,2018-10-04
なんちゃん,胡德,50961,2018-10-04
休比,列克星敦,50827,2018-10-04
水之证,欧根亲王,50527,2018-10-04
海伦娜的娜,海伦娜,49205,2018-10-04
谯笪雪晴,昆西,49192,2018-10-04
赤髮の白雪姬,空想,48407,2018-10-04
游戏杂糖,大青花鱼,48067,2018-10-04
仓鲲娃,皇家方舟,70052,2018-10-05
辛西娅·玛格丽特,俾斯麦,66077,2018-10-05
琉璃,胡德,62765,2018-10-05
夜月风云雷光,埃塞克斯,62455,2018-10-05
啾啾南小鸟,俾斯麦,61678,2018-10-05
里脊肉真好吃,胡德,61175,2018-10-05
哈里斯梦娜,胡德,60860,2018-10-05
东方辉晔,黎赛留,56892,2018-10-05
银弹,皇家方舟,52705,2018-10-05
alon,声望,52431,2018-10-05
T.K,胡德,52250,2018-10-05
凉薄已倾城,纳尔逊,52142,2018-10-05
大西洋的海风,黎赛留,51679,2018-10-05
Detianyouxi,纳尔逊,51129,2018-10-05
なんちゃん,胡德,51065,2018-10-05
休比,列克星敦,50939,2018-10-05
水之证,欧根亲王,50584,2018-10-05
谯笪雪晴,昆西,49291,2018-10-05
海伦娜的娜,海伦娜,49207,2018-10-05
赤髮の白雪姬,空想,48419,2018-10-05
仓鲲娃,皇家方舟,70052,2018-10-06
辛西娅·玛格丽特,俾斯麦,66079,2018-10-06
琉璃,胡德,62765,2018-10-06
夜月风云雷光,埃塞克斯,62455,2018-10-06
啾啾南小鸟,俾斯麦,61678,2018-10-06
里脊肉真好吃,胡德,61175,2018-10-06
哈里斯梦娜,胡德,60956,2018-10-06
东方辉晔,黎赛留,56892,2018-10-06
银弹,皇家方舟,52708,2018-10-06
alon,声望,52431,2018-10-06
T.K,胡德,52250,2018-10-06
凉薄已倾城,纳尔逊,52142,2018-10-06
大西洋的海风,黎赛留,51679,2018-10-06
Detianyouxi,纳尔逊,51196,2018-10-06
なんちゃん,胡德,51065,2018-10-06
休比,列克星敦,50939,2018-10-06
水之证,欧根亲王,50584,2018-10-06
楹花,萨拉托加,50026,2018-10-06
谯笪雪晴,昆西,49291,2018-10-06
海伦娜的娜,海伦娜,49207,2018-10-06
仓鲲娃,皇家方舟,70052,2018-10-07
辛西娅·玛格丽特,俾斯麦,66079,2018-10-07
琉璃,胡德,63033,2018-10-07
夜月风云雷光,埃塞克斯,62686,2018-10-07
啾啾南小鸟,俾斯麦,61894,2018-10-07
里脊肉真好吃,胡德,61181,2018-10-07
哈里斯梦娜,胡德,61044,2018-10-07
东方辉晔,黎赛留,56892,2018-10-07
银弹,皇家方舟,52845,2018-10-07
alon,声望,52431,2018-10-07
T.K,胡德,52414,2018-10-07
凉薄已倾城,纳尔逊,52163,2018-10-07
大西洋的海风,黎赛留,51941,2018-10-07
Detianyouxi,纳尔逊,51302,2018-10-07
なんちゃん,胡德,51265,2018-10-07
休比,列克星敦,51176,2018-10-07
水之证,欧根亲王,50702,2018-10-07
楹花,萨拉托加,50031,2018-10-07
海伦娜的娜,海伦娜,49415,2018-10-07
谯笪雪晴,昆西,49291,2018-10-07
仓鲲娃,皇家方舟,70052,2018-10-08
辛西娅·玛格丽特,俾斯麦,66079,2018-10-08
琉璃,胡德,63163,2018-10-08
夜月风云雷光,埃塞克斯,62812,2018-10-08
啾啾南小鸟,俾斯麦,61966,2018-10-08
里脊肉真好吃,胡德,61182,2018-10-08
哈里斯梦娜,胡德,61114,2018-10-08
东方辉晔,黎赛留,56892,2018-10-08
银弹,皇家方舟,52987,2018-10-08
T.K,胡德,52445,2018-10-08
alon,声望,52431,2018-10-08
凉薄已倾城,纳尔逊,52168,2018-10-08
大西洋的海风,黎赛留,52065,2018-10-08
なんちゃん,胡德,51364,2018-10-08
Detianyouxi,纳尔逊,51302,2018-10-08
休比,列克星敦,51298,2018-10-08
水之证,欧根亲王,50761,2018-10-08
楹花,萨拉托加,50033,2018-10-08
海伦娜的娜,海伦娜,49601,2018-10-08
谯笪雪晴,昆西,49291,2018-10-08
仓鲲娃,皇家方舟,70052,2018-10-09
辛西娅·玛格丽特,俾斯麦,66079,2018-10-09
琉璃,胡德,63294,2018-10-09
夜月风云雷光,埃塞克斯,62940,2018-10-09
啾啾南小鸟,俾斯麦,61966,2018-10-09
哈里斯梦娜,胡德,61200,2018-10-09
里脊肉真好吃,胡德,61188,2018-10-09
东方辉晔,黎赛留,56892,2018-10-09
银弹,皇家方舟,53072,2018-10-09
T.K,胡德,52445,2018-10-09
alon,声望,52431,2018-10-09
凉薄已倾城,纳尔逊,52284,2018-10-09
大西洋的海风,黎赛留,52192,2018-10-09
なんちゃん,胡德,51461,2018-10-09
休比,列克星敦,51414,2018-10-09
Detianyouxi,纳尔逊,51305,2018-10-09
水之证,欧根亲王,50761,2018-10-09
楹花,萨拉托加,50040,2018-10-09
海伦娜的娜,海伦娜,49660,2018-10-09
谯笪雪晴,昆西,49291,2018-10-09
仓鲲娃,皇家方舟,70052,2018-10-10
辛西娅·玛格丽特,俾斯麦,66079,2018-10-10
琉璃,胡德,63422,2018-10-10
夜月风云雷光,埃塞克斯,63063,2018-10-10
啾啾南小鸟,俾斯麦,61966,2018-10-10
哈里斯梦娜,胡德,61200,2018-10-10
里脊肉真好吃,胡德,61190,2018-10-10
东方辉晔,黎赛留,56892,2018-10-10
银弹,皇家方舟,53098,2018-10-10
T.K,胡德,52445,2018-10-10
alon,声望,52431,2018-10-10
凉薄已倾城,纳尔逊,52363,2018-10-10
大西洋的海风,黎赛留,52321,2018-10-10
なんちゃん,胡德,51564,2018-10-10
休比,列克星敦,51528,2018-10-10
Detianyouxi,纳尔逊,51305,2018-10-10
水之证,欧根亲王,50915,2018-10-10
楹花,萨拉托加,50040,2018-10-10
谯笪雪晴,昆西,50017,2018-10-10
海伦娜的娜,海伦娜,49700,2018-10-10
仓鲲娃,皇家方舟,70052,2018-10-11
辛西娅·玛格丽特,俾斯麦,66479,2018-10-11
琉璃,胡德,63550,2018-10-11
夜月风云雷光,埃塞克斯,63185,2018-10-11
啾啾南小鸟,俾斯麦,62111,2018-10-11
哈里斯梦娜,胡德,61373,2018-10-11
里脊肉真好吃,胡德,61195,2018-10-11
东方辉晔,黎赛留,56892,2018-10-11
银弹,皇家方舟,53230,2018-10-11
T.K,胡德,52821,2018-10-11
凉薄已倾城,纳尔逊,52466,2018-10-11
大西洋的海风,黎赛留,52464,2018-10-11
alon,声望,52431,2018-10-11
なんちゃん,胡德,51670,2018-10-11
休比,列克星敦,51599,2018-10-11
Detianyouxi,纳尔逊,51511,2018-10-11
水之证,欧根亲王,51012,2018-10-11
谯笪雪晴,昆西,50218,2018-10-11
楹花,萨拉托加,50048,2018-10-11
海伦娜的娜,海伦娜,49709,2018-10-11
仓鲲娃,皇家方舟,70052,2018-10-12
辛西娅·玛格丽特,俾斯麦,66479,2018-10-12
琉璃,胡德,63613,2018-10-12
夜月风云雷光,埃塞克斯,63215,2018-10-12
啾啾南小鸟,俾斯麦,62183,2018-10-12
哈里斯梦娜,胡德,61461,2018-10-12
里脊肉真好吃,胡德,61196,2018-10-12
东方辉晔,黎赛留,56892,2018-10-12
银弹,皇家方舟,53270,2018-10-12
T.K,胡德,52905,2018-10-12
大西洋的海风,黎赛留,52567,2018-10-12
凉薄已倾城,纳尔逊,52550,2018-10-12
alon,声望,52439,2018-10-12
なんちゃん,胡德,51782,2018-10-12
Detianyouxi,纳尔逊,51634,2018-10-12
休比,列克星敦,51599,2018-10-12
水之证,欧根亲王,51108,2018-10-12
谯笪雪晴,昆西,50218,2018-10-12
楹花,萨拉托加,50048,2018-10-12
海伦娜的娜,海伦娜,49709,2018-10-12
仓鲲娃,皇家方舟,70052,2018-10-13
辛西娅·玛格丽特,俾斯麦,66479,2018-10-13
琉璃,胡德,63634,2018-10-13
夜月风云雷光,埃塞克斯,63400,2018-10-13
啾啾南小鸟,俾斯麦,62296,2018-10-13
哈里斯梦娜,胡德,61461,2018-10-13
里脊肉真好吃,胡德,61224,2018-10-13
东方辉晔,黎赛留,56893,2018-10-13
银弹,皇家方舟,53279,2018-10-13
T.K,胡德,52916,2018-10-13
凉薄已倾城,纳尔逊,52644,2018-10-13
大西洋的海风,黎赛留,52567,2018-10-13
alon,声望,52439,2018-10-13
なんちゃん,胡德,51884,2018-10-13
休比,列克星敦,51678,2018-10-13
Detianyouxi,纳尔逊,51652,2018-10-13
水之证,欧根亲王,51108,2018-10-13
谯笪雪晴,昆西,50218,2018-10-13
楹花,萨拉托加,50048,2018-10-13
海伦娜的娜,海伦娜,49725,2018-10-13
仓鲲娃,皇家方舟,70052,2018-10-14
辛西娅·玛格丽特,俾斯麦,66479,2018-10-14
琉璃,胡德,63653,2018-10-14
夜月风云雷光,埃塞克斯,63505,2018-10-14
啾啾南小鸟,俾斯麦,62409,2018-10-14
哈里斯梦娜,胡德,61619,2018-10-14
里脊肉真好吃,胡德,61308,2018-10-14
东方辉晔,黎赛留,56893,2018-10-14
银弹,皇家方舟,53289,2018-10-14
T.K,胡德,52919,2018-10-14
大西洋的海风,黎赛留,52740,2018-10-14
凉薄已倾城,纳尔逊,52732,2018-10-14
alon,声望,52439,2018-10-14
なんちゃん,胡德,51982,2018-10-14
Detianyouxi,纳尔逊,51766,2018-10-14
休比,列克星敦,51746,2018-10-14
水之证,欧根亲王,51199,2018-10-14
谯笪雪晴,昆西,50561,2018-10-14
楹花,萨拉托加,50048,2018-10-14
海伦娜的娜,海伦娜,49725,2018-10-14
仓鲲娃,皇家方舟,70052,2018-10-15
辛西娅·玛格丽特,俾斯麦,66828,2018-10-15
琉璃,胡德,63690,2018-10-15
夜月风云雷光,埃塞克斯,63611,2018-10-15
啾啾南小鸟,俾斯麦,62447,2018-10-15
哈里斯梦娜,胡德,61619,2018-10-15
里脊肉真好吃,胡德,61311,2018-10-15
东方辉晔,黎赛留,56897,2018-10-15
银弹,皇家方舟,53310,2018-10-15
T.K,胡德,52919,2018-10-15
凉薄已倾城,纳尔逊,52846,2018-10-15
大西洋的海风,黎赛留,52834,2018-10-15
alon,声望,52439,2018-10-15
なんちゃん,胡德,52080,2018-10-15
Detianyouxi,纳尔逊,51799,2018-10-15
休比,列克星敦,51752,2018-10-15
水之证,欧根亲王,51199,2018-10-15
谯笪雪晴,昆西,50561,2018-10-15
楹花,萨拉托加,50048,2018-10-15
海伦娜的娜,海伦娜,49725,2018-10-15
仓鲲娃,皇家方舟,70052,2018-10-16
辛西娅·玛格丽特,俾斯麦,66915,2018-10-16
琉璃,胡德,63724,2018-10-16
夜月风云雷光,埃塞克斯,63720,2018-10-16
啾啾南小鸟,俾斯麦,62565,2018-10-16
哈里斯梦娜,胡德,61759,2018-10-16
里脊肉真好吃,胡德,61322,2018-10-16
东方辉晔,黎赛留,56944,2018-10-16
银弹,皇家方舟,53318,2018-10-16
T.K,胡德,53102,2018-10-16
大西洋的海风,黎赛留,52989,2018-10-16
凉薄已倾城,纳尔逊,52932,2018-10-16
alon,声望,52439,2018-10-16
なんちゃん,胡德,52174,2018-10-16
休比,列克星敦,51811,2018-10-16
Detianyouxi,纳尔逊,51799,2018-10-16
水之证,欧根亲王,51388,2018-10-16
谯笪雪晴,昆西,50561,2018-10-16
楹花,萨拉托加,50048,2018-10-16
海伦娜的娜,海伦娜,49725,2018-10-16
仓鲲娃,皇家方舟,70052,2018-10-17
辛西娅·玛格丽特,俾斯麦,66915,2018-10-17
夜月风云雷光,埃塞克斯,63819,2018-10-17
琉璃,胡德,63763,2018-10-17
啾啾南小鸟,俾斯麦,62679,2018-10-17
哈里斯梦娜,胡德,61864,2018-10-17
里脊肉真好吃,胡德,61346,2018-10-17
东方辉晔,黎赛留,56989,2018-10-17
银弹,皇家方舟,53325,2018-10-17
T.K,胡德,53102,2018-10-17
凉薄已倾城,纳尔逊,53051,2018-10-17
大西洋的海风,黎赛留,52989,2018-10-17
alon,声望,52439,2018-10-17
なんちゃん,胡德,52272,2018-10-17
Detianyouxi,纳尔逊,51964,2018-10-17
休比,列克星敦,51811,2018-10-17
水之证,欧根亲王,51466,2018-10-17
谯笪雪晴,昆西,50561,2018-10-17
楹花,萨拉托加,50048,2018-10-17
海伦娜的娜,海伦娜,49772,2018-10-17
仓鲲娃,皇家方舟,70052,2018-10-18
辛西娅·玛格丽特,俾斯麦,66915,2018-10-18
夜月风云雷光,埃塞克斯,63845,2018-10-18
琉璃,胡德,63763,2018-10-18
啾啾南小鸟,俾斯麦,62679,2018-10-18
哈里斯梦娜,胡德,61938,2018-10-18
里脊肉真好吃,胡德,61380,2018-10-18
东方辉晔,黎赛留,56989,2018-10-18
银弹,皇家方舟,53328,2018-10-18
T.K,胡德,53102,2018-10-18
凉薄已倾城,纳尔逊,53096,2018-10-18
大西洋的海风,黎赛留,52989,2018-10-18
alon,声望,52439,2018-10-18
なんちゃん,胡德,52272,2018-10-18
Detianyouxi,纳尔逊,51996,2018-10-18
休比,列克星敦,51862,2018-10-18
水之证,欧根亲王,51479,2018-10-18
谯笪雪晴,昆西,50561,2018-10-18
楹花,萨拉托加,50048,2018-10-18
海伦娜的娜,海伦娜,49808,2018-10-18
仓鲲娃,皇家方舟,70052,2018-10-19
辛西娅·玛格丽特,俾斯麦,67154,2018-10-19
夜月风云雷光,埃塞克斯,64031,2018-10-19
琉璃,胡德,63831,2018-10-19
啾啾南小鸟,俾斯麦,62891,2018-10-19
哈里斯梦娜,胡德,62026,2018-10-19
里脊肉真好吃,胡德,61472,2018-10-19
东方辉晔,黎赛留,57119,2018-10-19
银弹,皇家方舟,53340,2018-10-19
T.K,胡德,53330,2018-10-19
大西洋的海风,黎赛留,53317,2018-10-19
凉薄已倾城,纳尔逊,53168,2018-10-19
なんちゃん,胡德,52478,2018-10-19
alon,声望,52439,2018-10-19
Detianyouxi,纳尔逊,52058,2018-10-19
休比,列克星敦,51970,2018-10-19
水之证,欧根亲王,51547,2018-10-19
谯笪雪晴,昆西,50939,2018-10-19
楹花,萨拉托加,50048,2018-10-19
海伦娜的娜,海伦娜,49812,2018-10-19
仓鲲娃,皇家方舟,70052,2018-10-20
辛西娅·玛格丽特,俾斯麦,67160,2018-10-20
夜月风云雷光,埃塞克斯,64139,2018-10-20
琉璃,胡德,63843,2018-10-20
啾啾南小鸟,俾斯麦,63028,2018-10-20
哈里斯梦娜,胡德,62026,2018-10-20
里脊肉真好吃,胡德,61475,2018-10-20
东方辉晔,黎赛留,57119,2018-10-20
T.K,胡德,53373,2018-10-20
大西洋的海风,黎赛留,53371,2018-10-20
银弹,皇家方舟,53346,2018-10-20
凉薄已倾城,纳尔逊,53181,2018-10-20
なんちゃん,胡德,52577,2018-10-20
alon,声望,52439,2018-10-20
Detianyouxi,纳尔逊,52098,2018-10-20
休比,列克星敦,52034,2018-10-20
水之证,欧根亲王,51547,2018-10-20
谯笪雪晴,昆西,51003,2018-10-20
楹花,萨拉托加,50048,2018-10-20
海伦娜的娜,海伦娜,49813,2018-10-20
仓鲲娃,皇家方舟,70052,2018-10-21
